Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,is_anomaly,anomaly_score
2025-02-27,North,Vanilla Shake,AC,13.5,Thursday,1137,sales_2025-02-27.csv,0,-0.4902607520729446
2025-02-27,North,Orange Juice,AD,13.5,Thursday,1271,sales_2025-02-27.csv,0,-0.49067040445969684
2025-02-27,North,Apple Juice,AD,13.5,Thursday,1301,sales_2025-02-27.csv,0,-0.49175907951105124
2025-02-27,North,Mango Juice,AD,13.5,Thursday,1204,sales_2025-02-27.csv,0,-0.4876046898392721
2025-02-27,North,Pepsi Max,AE,13.5,Thursday,1156,sales_2025-02-27.csv,0,-0.48715931877085
2025-02-27,North,Cola Zero,AE,13.5,Thursday,1055,sales_2025-02-27.csv,0,-0.4891968700852993
2025-02-27,North,Sprite Zero,AE,13.5,Thursday,1298,sales_2025-02-27.csv,0,-0.4911450911822811
2025-02-27,North,Kombucha,AF,13.5,Thursday,1143,sales_2025-02-27.csv,0,-0.5026515432239583
2025-02-27,North,Coconut Water,AF,13.5,Thursday,1035,sales_2025-02-27.csv,0,-0.49678736193141315
2025-02-27,North,Isotonic Drink,AF,13.5,Thursday,1029,sales_2025-02-27.csv,0,-0.4961155774929114
2025-02-27,South,Coca-Cola,AA,14.2,Thursday,844,sales_2025-02-27.csv,0,-0.5189622001253672
2025-02-27,South,Fanta,AA,14.2,Thursday,811,sales_2025-02-27.csv,0,-0.5223525300874313
2025-02-27,South,Sprite,AA,14.2,Thursday,829,sales_2025-02-27.csv,0,-0.5209288825225117
2025-02-27,South,Pepsi,AA,14.2,Thursday,744,sales_2025-02-27.csv,1,-0.5292684895296038
2025-02-27,South,Golden Milk,AB,14.2,Thursday,1181,sales_2025-02-27.csv,0,-0.49662487425557633
2025-02-27,South,Almond Drink,AB,14.2,Thursday,1128,sales_2025-02-27.csv,0,-0.4964415805018262
2025-02-27,South,Oat Latte,AB,14.2,Thursday,2531,sales_2025-02-27.csv,1,-0.5407242538633775
2025-02-27,South,Strawberry Shake,AC,14.2,Thursday,1628,sales_2025-02-27.csv,0,-0.5117221254787463
2025-02-27,South,Chocolate Shake,AC,14.2,Thursday,1619,sales_2025-02-27.csv,0,-0.5117221254787463
2025-02-27,South,Vanilla Shake,AC,14.2,Thursday,1553,sales_2025-02-27.csv,0,-0.5089673655955539
2025-02-27,South,Orange Juice,AD,14.2,Thursday,875,sales_2025-02-27.csv,0,-0.501824406478855
2025-02-27,South,Apple Juice,AD,14.2,Thursday,824,sales_2025-02-27.csv,0,-0.5115779541999843
2025-02-27,South,Mango Juice,AD,14.2,Thursday,849,sales_2025-02-27.csv,0,-0.5079137928392715
2025-02-27,South,Pepsi Max,AE,14.2,Thursday,1359,sales_2025-02-27.csv,0,-0.5063340081183552
2025-02-27,South,Cola Zero,AE,14.2,Thursday,1306,sales_2025-02-27.csv,0,-0.5038705364463577
2025-02-27,South,Sprite Zero,AE,14.2,Thursday,1441,sales_2025-02-27.csv,0,-0.5079451549879483
2025-02-27,South,Kombucha,AF,14.2,Thursday,2150,sales_2025-02-27.csv,0,-0.5271134418706412
2025-02-27,South,Coconut Water,AF,14.2,Thursday,788,sales_2025-02-27.csv,0,-0.5143121284423836
2025-02-27,South,Isotonic Drink,AF,14.2,Thursday,745,sales_2025-02-27.csv,0,-0.5164042313204934
2025-02-27,East,Coca-Cola,AA,15.4,Thursday,1279,sales_2025-02-27.csv,0,-0.4910912696731331
2025-02-27,East,Fanta,AA,15.4,Thursday,1167,sales_2025-02-27.csv,0,-0.4888530530903249
2025-02-27,East,Sprite,AA,15.4,Thursday,1242,sales_2025-02-27.csv,0,-0.4889707275394705
2025-02-27,East,Pepsi,AA,15.4,Thursday,1164,sales_2025-02-27.csv,0,-0.4888530530903249
2025-02-27,East,Golden Milk,AB,15.4,Thursday,1022,sales_2025-02-27.csv,0,-0.4879414625807738
2025-02-27,East,Almond Drink,AB,15.4,Thursday,1035,sales_2025-02-27.csv,0,-0.488932871949829
2025-02-27,East,Oat Latte,AB,15.4,Thursday,1067,sales_2025-02-27.csv,0,-0.4888642702739676
2025-02-27,East,Strawberry Shake,AC,15.4,Thursday,1280,sales_2025-02-27.csv,0,-0.49564738425135085
2025-02-27,East,Chocolate Shake,AC,15.4,Thursday,1272,sales_2025-02-27.csv,0,-0.49455010112230313
2025-02-27,East,Vanilla Shake,AC,15.4,Thursday,1143,sales_2025-02-27.csv,0,-0.4929293702996475
2025-02-27,East,Orange Juice,AD,15.4,Thursday,1176,sales_2025-02-27.csv,0,-0.481132625381201
2025-02-27,East,Apple Juice,AD,15.4,Thursday,1104,sales_2025-02-27.csv,0,-0.4832918842926258
2025-02-27,East,Mango Juice,AD,15.4,Thursday,1170,sales_2025-02-27.csv,0,-0.481132625381201
2025-02-27,East,Pepsi Max,AE,15.4,Thursday,1184,sales_2025-02-27.csv,0,-0.47700997961538755
2025-02-27,East,Cola Zero,AE,15.4,Thursday,1154,sales_2025-02-27.csv,0,-0.4755626344029859
2025-02-27,East,Sprite Zero,AE,15.4,Thursday,1147,sales_2025-02-27.csv,0,-0.4755626344029859
2025-02-27,East,Kombucha,AF,15.4,Thursday,1082,sales_2025-02-27.csv,0,-0.49235658221663986
2025-02-27,East,Coconut Water,AF,15.4,Thursday,1074,sales_2025-02-27.csv,0,-0.4920235731583658
2025-02-27,East,Isotonic Drink,AF,15.4,Thursday,1038,sales_2025-02-27.csv,0,-0.4925885803841229
2025-02-28,North,Coca-Cola,AA,10.2,Friday,1086,sales_2025-02-28.csv,0,-0.49938431039235576
2025-02-28,North,Fanta,AA,10.2,Friday,1045,sales_2025-02-28.csv,0,-0.4980583548319982
2025-02-28,North,Sprite,AA,10.2,Friday,1164,sales_2025-02-28.csv,0,-0.49938431039235576
2025-02-28,North,Pepsi,AA,10.2,Friday,946,sales_2025-02-28.csv,0,-0.501344987091725
2025-02-28,North,Golden Milk,AB,10.2,Friday,1025,sales_2025-02-28.csv,0,-0.5088927193936965
2025-02-28,North,Almond Drink,AB,10.2,Friday,1023,sales_2025-02-28.csv,0,-0.5088927193936965
2025-02-28,North,Oat Latte,AB,10.2,Friday,1031,sales_2025-02-28.csv,0,-0.5088927193936965
2025-02-28,North,Strawberry Shake,AC,10.2,Friday,1357,sales_2025-02-28.csv,0,-0.50960785633682
2025-02-28,North,Chocolate Shake,AC,10.2,Friday,1125,sales_2025-02-28.csv,0,-0.503247334919068
2025-02-28,North,Vanilla Shake,AC,10.2,Friday,1275,sales_2025-02-28.csv,0,-0.505971849159646
2025-02-28,North,Orange Juice,AD,10.2,Friday,1158,sales_2025-02-28.csv,0,-0.5172607818414441
2025-02-28,North,Apple Juice,AD,10.2,Friday,1167,sales_2025-02-28.csv,0,-0.5172607818414441
2025-02-28,North,Mango Juice,AD,10.2,Friday,1060,sales_2025-02-28.csv,0,-0.5193127543782989
2025-02-28,North,Pepsi Max,AE,10.2,Friday,1178,sales_2025-02-28.csv,0,-0.49738788929570743
2025-02-28,North,Cola Zero,AE,10.2,Friday,1250,sales_2025-02-28.csv,0,-0.49816863853466137
2025-02-28,North,Sprite Zero,AE,10.2,Friday,1237,sales_2025-02-28.csv,0,-0.4971811709082053
2025-02-28,North,Kombucha,AF,10.2,Friday,960,sales_2025-02-28.csv,0,-0.5144005265341578
2025-02-28,North,Coconut Water,AF,10.2,Friday,689,sales_2025-02-28.csv,0,-0.5244714522059973
2025-02-28,North,Isotonic Drink,AF,10.2,Friday,876,sales_2025-02-28.csv,0,-0.5167606298491108
2025-02-28,South,Coca-Cola,AA,20.4,Friday,1189,sales_2025-02-28.csv,0,-0.485444422865402
2025-02-28,South,Fanta,AA,20.4,Friday,1043,sales_2025-02-28.csv,0,-0.49151315185174804
2025-02-28,South,Sprite,AA,20.4,Friday,1071,sales_2025-02-28.csv,0,-0.4894053668603237
2025-02-28,South,Pepsi,AA,20.4,Friday,1133,sales_2025-02-28.csv,0,-0.48691745064024416
2025-02-28,South,Golden Milk,AB,20.4,Friday,938,sales_2025-02-28.csv,0,-0.5010526296867275
2025-02-28,South,Almond Drink,AB,20.4,Friday,1073,sales_2025-02-28.csv,0,-0.49784468293731104
2025-02-28,South,Oat Latte,AB,20.4,Friday,1001,sales_2025-02-28.csv,0,-0.5008219203569992
2025-02-28,South,Strawberry Shake,AC,20.4,Friday,1358,sales_2025-02-28.csv,0,-0.505125063794261
2025-02-28,South,Chocolate Shake,AC,20.4,Friday,1186,sales_2025-02-28.csv,0,-0.4982912743048553
2025-02-28,South,Vanilla Shake,AC,20.4,Friday,1190,sales_2025-02-28.csv,0,-0.497954251273183
2025-02-28,South,Orange Juice,AD,20.4,Friday,1202,sales_2025-02-28.csv,0,-0.4923829118649579
2025-02-28,South,Apple Juice,AD,20.4,Friday,1100,sales_2025-02-28.csv,0,-0.49611998365866017
2025-02-28,South,Mango Juice,AD,20.4,Friday,1252,sales_2025-02-28.csv,0,-0.49197172986891125
2025-02-28,South,Pepsi Max,AE,20.4,Friday,1236,sales_2025-02-28.csv,0,-0.47604451771488404
2025-02-28,South,Cola Zero,AE,20.4,Friday,1181,sales_2025-02-28.csv,0,-0.47452283865604383
2025-02-28,South,Sprite Zero,AE,20.4,Friday,1191,sales_2025-02-28.csv,0,-0.4746913058640568
2025-02-28,South,Kombucha,AF,20.4,Friday,1185,sales_2025-02-28.csv,0,-0.4963502170299167
2025-02-28,South,Coconut Water,AF,20.4,Friday,1019,sales_2025-02-28.csv,0,-0.49640591121177685
2025-02-28,South,Isotonic Drink,AF,20.4,Friday,996,sales_2025-02-28.csv,0,-0.49651575679102733
2025-02-28,East,Coca-Cola,AA,16.6,Friday,1349,sales_2025-02-28.csv,0,-0.49345051808444074
2025-02-28,East,Fanta,AA,16.6,Friday,1170,sales_2025-02-28.csv,0,-0.49136350115579175
2025-02-28,East,Sprite,AA,16.6,Friday,1263,sales_2025-02-28.csv,0,-0.4936903829345378
2025-02-28,East,Pepsi,AA,16.6,Friday,1078,sales_2025-02-28.csv,0,-0.4924850101454335
2025-02-28,East,Golden Milk,AB,16.6,Friday,925,sales_2025-02-28.csv,0,-0.506553123898156
2025-02-28,East,Almond Drink,AB,16.6,Friday,1021,sales_2025-02-28.csv,0,-0.5012714595488426
2025-02-28,East,Oat Latte,AB,16.6,Friday,2012,sales_2025-02-28.csv,1,-0.5316030851880669
2025-02-28,East,Strawberry Shake,AC,16.6,Friday,1162,sales_2025-02-28.csv,0,-0.5102179698538575
2025-02-28,East,Chocolate Shake,AC,16.6,Friday,1165,sales_2025-02-28.csv,0,-0.5102179698538575
2025-02-28,East,Vanilla Shake,AC,16.6,Friday,1000,sales_2025-02-28.csv,0,-0.5071714757001503
2025-02-28,East,Orange Juice,AD,16.6,Friday,2412,sales_2025-02-28.csv,1,-0.5472047241763238
2025-02-28,East,Apple Juice,AD,16.6,Friday,1337,sales_2025-02-28.csv,0,-0.5027840858128457
2025-02-28,East,Mango Juice,AD,16.6,Friday,1197,sales_2025-02-28.csv,0,-0.5002444950712647
2025-02-28,East,Pepsi Max,AE,16.6,Friday,1148,sales_2025-02-28.csv,0,-0.48996187898725185
2025-02-28,East,Cola Zero,AE,16.6,Friday,1102,sales_2025-02-28.csv,0,-0.49084877759249634
2025-02-28,East,Sprite Zero,AE,16.6,Friday,1093,sales_2025-02-28.csv,0,-0.4912896809309837
2025-02-28,East,Kombucha,AF,16.6,Friday,1007,sales_2025-02-28.csv,0,-0.5039278137920589
2025-02-28,East,Coconut Water,AF,16.6,Friday,994,sales_2025-02-28.csv,0,-0.5035869784447309
2025-02-28,East,Isotonic Drink,AF,16.6,Friday,1107,sales_2025-02-28.csv,0,-0.5028429270071055
